Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,employeecount,employeenumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NUMCOMPANIESWORKED,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TOTALWORKINGYEARS,TrainingTimesLastYear,WORKLIFEBALANCE,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YEARSWITHCURRMANAGER,SameAsMonthlyIncome,DateBirth,Salary,RoleDepartament,NUMBERCHILDREN,RemoteWork
32,No,,nan$,,13,4,Life Sciences,1,"859,0",2,0,73,3,2, sAlES eXecUtivE ,4,Divorced,"4403,0",9250,2,,,11,"3,0",3,"80,0",1,"8,0",3,"2,0",5,,0,3,"4403,0",1991,1000000000$,,,True
44,No,travel_rarely,"986,0$",,8,4,Life Sciences,1,"874,0",1,0,62,4,1, LAbORaToRY TecHNICiAn ,4,,,5044,2,,Yes,24,"4,0",3,,1,"10,0",2,"2,0",3,,0,2,,1979,1000000000$,,,False
35,Yes,travel_frequently,nan$,,25,4,Life Sciences,1,"881,0",4,1,96,3,1, rEseArcH SCiEntist ,2,Divorced,"2022,0",16612,1,Y,,19,"3,0",1,,1,"10,0",3,"2,0",10,,7,8,"2022,0",1988,1000000000$,,,True
25,No,,"583,0$",,4,1,,1,"885,0",3,0,87,2,2, sAleS execUTIVE ,1,,"4256,0",18154,1,Y,No,12,"3,0",1,,0,"5,0",1,"4,0",5,,0,3,"4256,0",1998,1000000000$,,,0
38,No,travel_rarely,"395,0$", Sales ,9,3,Marketing,1,"893,0",2,0,98,2,1, sALeS RePresenTAtivE ,2,,"2899,0",12102,0,,,19,"3,0",4,"80,0",1,"3,0",3,"3,0",2,,1,2,"2899,0",1985,1000000000$, sALeS RePresenTAtivE  -  Sales ,,1
29,Yes,travel_rarely,"341,0$",,1,3,Medical,1,"896,0",2,1,48,2,1, sAlES REPreSentAtiVe ,3,,,23522,6,Y,Yes,19,"3,0",3,"80,0",3,"5,0",3,"3,0",3,,0,2,,1994,1000000000$,,,0
43,No,travel_frequently,nan$,,1,3,Life Sciences,1,"902,0",4,1,33,3,2, hEaLtHCaRE rEPReSeNTAtIvE ,4,Married,"5562,0",21782,4,Y,,13,"3,0",2,"80,0",1,"12,0",2,"2,0",5,,2,2,"5562,0",1980,1000000000$,,,1
28,No,travel_rarely,"821,0$",,5,4,Medical,1,"916,0",1,0,98,3,2, SAlES exEcuTiVE ,4,Single,,24252,1,,,14,"3,0",2,"80,0",0,"4,0",3,"3,0",4,,0,2,,1995,1000000000$,,,False
20,Yes,travel_rarely,"500,0$",,2,3,,1,"922,0",3,1,49,2,1, SaLEs repReSEnTATiVE ,3,Single,,22052,1,Y,,13,"3,0",4,,0,"2,0",3,"2,0",2,,0,2,,2003,1000000000$,,,1
47,No,,"1454,0$",,2,4,Life Sciences,1,"925,0",4,1,65,2,1, SALeS RePreSenTATiVe ,4,Single,,13137,1,,Yes,18,"3,0",1,,0,"3,0",3,"2,0",3,,1,2,,1976,1000000000$,,,1
28,No,,"995,0$",,9,3,Medical,1,"930,0",3,1,77,3,1, ResEARch SCIENtIST ,3,Divorced,"2377,0",9834,5,,No,18,"3,0",2,,1,"6,0",2,"3,0",2,,2,2,"2377,0",1995,1000000000$,,,Yes
33,No,travel_rarely,"1198,0$", Research & Development ,1,4,,1,"939,0",3,0,100,2,1, ResEArch sCIEnTiST ,1,Single,"2799,0",3339,3,Y,,11,"3,0",2,,0,,1,"3,0",3,,0,2,"2799,0",1990,1000000000$, ResEArch sCIEnTiST  -  Research & Development ,,False
35,No,travel_rarely,"1219,0$",,-48,3,,1,"975,0",3,1,86,3,2, SalES eXEcuTIvE ,3,,,6179,1,,,16,"3,0",2,,0,"5,0",3,"3,0",5,,1,0,,1988,1000000000$,,,Yes
31,Yes,,"335,0$",,9,2,Medical,1,"991,0",3,0,46,2,1, resEarcH ScIENTIsT ,1,Single,,10322,0,,Yes,22,"4,0",1,,0,"4,0",0,"3,0",3,,1,2,,1992,1000000000$,,,0
33,No,travel_rarely,"461,0$",,13,1,Life Sciences,1,"995,0",2,1,53,3,1, rEseaRcH scIEnTiST ,4,Single,"3452,0",17241,3,Y,,18,"3,0",1,,0,"5,0",4,"3,0",3,,0,2,"3452,0",1990,1000000000$,,,0
35,Yes,travel_rarely,"622,0$", Research & Development ,14,4,Other,1,"1010,0",3,0,39,2,1, LaBoRaTory techNICIAN ,2,Divorced,,10074,1,Y,Yes,24,"4,0",4,"80,0",1,"5,0",2,"1,0",4,,0,2,,1988,1000000000$, LaBoRaTory techNICIAN  -  Research & Development ,,0
30,Yes,,"109,0$",,5,3,,1,"1017,0",2,1,60,3,1, LaBORATORY TechNiCIAn ,2,,,25725,0,,,17,"3,0",1,,0,"4,0",3,"3,0",3,,1,2,,1993,1000000000$,,,True
48,No,travel_rarely,"277,0$", Research & Development ,6,3,,1,"1022,0",1,0,97,2,2, hEaLThcARE rEpresEntATiVE ,3,,"4240,0",13119,2,Y,No,13,"3,0",4,,0,"19,0",0,"3,0",2,,2,2,"4240,0",1975,1000000000$, hEaLThcARE rEpresEntATiVE  -  Research & Development ,,Yes
27,No,,"1055,0$", Research & Development ,2,4,,1,"1027,0",1,1,47,3,2, mANufActuRIng DirECTOR ,4,,"4227,0",4658,0,Y,,18,"3,0",2,,1,,2,,3,,2,2,"4227,0",1996,1000000000$, mANufActuRIng DirECTOR  -  Research & Development ,,Yes
35,No,travel_rarely,"802,0$", Research & Development ,10,3,Other,1,"1028,0",2,0,45,3,1, laBOraTOrY TecHNIcIan ,4,,"3917,0",9541,1,,No,20,"4,0",1,,1,"3,0",4,"2,0",3,,1,2,"3917,0",1988,1000000000$, laBOraTOrY TecHNIcIan  -  Research & Development ,,0
26,Yes,non-travel,"265,0$",,29,2,Medical,1,"1037,0",2,0,79,1,2, SAleS ExeCutiVE ,1,Single,"4969,0",21813,8,Y,No,18,"3,0",4,"80,0",0,,6,"3,0",2,,2,2,"4969,0",1997,1000000000$,,,Yes
20,Yes,,"769,0$",,9,3,Marketing,1,"1077,0",4,1,54,3,1, SALES RePrEsenTatIVE ,4,Single,,17205,1,Y,Yes,14,"3,0",2,"80,0",0,"2,0",3,"3,0",2,,0,2,,2003,1000000000$,,,1
27,No,non-travel,"1277,0$",,8,5,,1,"1094,0",1,0,87,1,1, LAboRaToRY tEchNiciAN ,3,Married,,5869,1,,,19,"3,0",4,"80,0",3,"3,0",4,,3,,1,2,,1996,1000000000$,,,0
55,No,,"1091,0$",,2,1,,1,"1096,0",4,0,65,3,3, MANufacTuRING DIrECtOr ,2,Married,,15813,3,,No,18,"3,0",2,,1,"23,0",4,"3,0",3,,1,2,,1968,1000000000$,,,Yes
33,No,travel_rarely,"654,0$",,5,3,Life Sciences,1,"1099,0",4,0,34,2,3, healtHCare RePrEseNtAtIvE ,4,,,21214,4,,No,15,"3,0",3,,1,,2,"3,0",3,,1,2,,1990,1000000000$,,,1
28,No,,"895,0$",,15,2,Life Sciences,1,"1102,0",1,0,50,3,1, LAbORATORy technIciAn ,3,,"2207,0",22482,1,,No,16,"3,0",4,,1,"4,0",5,"2,0",4,,2,2,"2207,0",1995,1000000000$,,,Yes
34,No,,"618,0$",,3,1,Life Sciences,1,"1103,0",1,0,45,3,2, heaLtHcARe rePRESEntatIVe ,4,,"7756,0",22266,0,Y,No,17,"3,0",3,,0,,1,"2,0",6,,0,4,"7756,0",1989,1000000000$,,,1
33,Yes,,"1017,0$",,25,3,Medical,1,"1108,0",1,0,55,2,1, REseARCh SCIenTist ,2,Single,,2993,4,,Yes,20,"4,0",2,,0,"5,0",0,"3,0",2,,2,2,,1990,1000000000$,,,False
33,No,,"970,0$",,7,3,Life Sciences,1,"1114,0",4,1,30,3,2, SaleS eXeCuTIvE ,2,Married,,13401,0,Y,No,17,"3,0",3,"80,0",1,"4,0",3,"3,0",3,,0,2,,1990,1000000000$,,,0
46,No,,"1450,0$",,15,2,Life Sciences,1,"1217,0",4,0,52,3,5, rESEArcH diReCTOr ,2,,"19081,0",10849,5,Y,,11,"3,0",1,,1,"25,0",2,"3,0",4,,0,3,"19081,0",1977,1000000000$,,,Yes
32,No,,"116,0$",,13,3,Other,1,"1234,0",3,1,77,2,1, LAboRaTory TEChNiCiaN ,2,Married,"2743,0",7331,1,Y,No,20,"4,0",3,"80,0",1,"2,0",2,"3,0",2,,2,2,"2743,0",1991,1000000000$,,,1
28,No,,"791,0$",,1,4,Medical,1,"1286,0",4,0,44,3,1, LaBoRaToRy tEChniciAN ,3,Single,,6842,0,,Yes,11,"3,0",3,"80,0",0,,2,"2,0",4,,0,2,,1995,1000000000$,,,0
35,No,travel_rarely,"735,0$",,6,1,Life Sciences,1,"1291,0",3,0,66,3,1, RESEARcH sCIENTIsT ,3,Married,,6020,0,,Yes,14,,4,"80,0",0,"4,0",3,"3,0",3,,2,2,,1988,1000000000$,,,False
28,No,travel_rarely,"640,0$",,1,3,Technical Degree,1,"1301,0",4,0,84,3,1, ResEARCH scIENTISt ,1,Single,"2080,0",4732,2,Y,,11,"3,0",2,,0,"5,0",2,"2,0",3,,1,2,"2080,0",1995,1000000000$,,,0
25,No,,"266,0$", Research & Development ,1,3,Medical,1,"1303,0",4,1,40,3,1, researCh SCientIsT ,2,Single,"2096,0",18830,1,Y,,18,"3,0",4,"80,0",0,,3,"2,0",2,,2,1,"2096,0",1998,1000000000$, researCh SCientIsT  -  Research & Development ,,False
58,No,,"848,0$",,23,4,Life Sciences,1,"1308,0",1,0,88,3,1, reseARcH sCiEntiST ,3,,,26076,1,Y,,12,"3,0",4,,2,,3,"3,0",2,,2,2,,1965,1000000000$,,,1
30,No,travel_rarely,"1138,0$",,6,3,Technical Degree,1,"1311,0",1,1,48,2,2, laborAtOry tEChnICiAn ,4,Married,"4627,0",23631,0,Y,No,12,"3,0",1,,1,"10,0",6,"3,0",9,,6,7,"4627,0",1993,1000000000$,,,True
41,No,,"256,0$",,10,2,Medical,1,"1329,0",3,0,40,1,2, sALeS EXecuTIVe ,2,Single,,22074,1,,No,13,"3,0",1,,0,"19,0",4,"3,0",19,,11,9,,1982,1000000000$,,,1
31,Yes,,nan$,,1,3,,1,"1331,0",4,1,54,3,1, SaLES REPrEsENTAtivE ,2,,"2302,0",8319,1,,Yes,11,"3,0",1,"80,0",0,,2,"4,0",3,,2,2,"2302,0",1992,1000000000$,,,False
44,Yes,,"935,0$",,3,3,Life Sciences,1,"1333,0",1,0,89,3,1, laBorATorY TeChniCiAN ,1,,,14669,4,Y,No,12,,3,,0,"10,0",4,"4,0",3,,1,2,,1979,1000000000$,,,Yes
25,No,travel_rarely,"882,0$", Research & Development ,19,1,Medical,1,"1358,0",4,0,67,3,1, lAboRaToRY teChNICIan ,4,Married,,9075,3,,,11,"3,0",3,,3,,6,"2,0",3,,1,2,,1998,1000000000$, lAboRaToRY teChNICIan  -  Research & Development ,,0
40,No,travel_rarely,"329,0$",,1,4,Life Sciences,1,"1361,0",2,0,88,3,1, LaBOratoRy TECHNICiAn ,2,,,6762,3,Y,No,22,"4,0",3,"80,0",1,"7,0",3,"3,0",4,,0,3,,1983,1000000000$,,,Yes
27,No,travel_frequently,"793,0$",,2,1,Life Sciences,1,"1371,0",4,0,43,1,2, sales executiVE ,4,Single,"5071,0",20392,3,Y,No,20,"4,0",2,,0,,3,"3,0",6,,0,0,"5071,0",1996,1000000000$,,,False
35,Yes,,"662,0$",,18,4,Marketing,1,"1380,0",4,1,67,3,2, Sales EXEcuTive ,3,Married,,23288,0,Y,,18,"3,0",3,,1,"5,0",0,"2,0",4,,3,2,,1988,1000000000$,,,1
31,Yes,,nan$,,22,4,,1,"1389,0",4,0,98,3,2, ManUFacTUriNG dirEctOR ,3,Married,,21057,1,,,15,"3,0",4,,2,"10,0",3,"2,0",10,,6,7,,1992,1000000000$,,,True
41,No,,"1200,0$",,22,3,,1,"1392,0",4,1,75,3,2, rESEArch ScIEnTIst ,4,,"5467,0",13953,3,,,14,"3,0",1,,2,"12,0",4,"2,0",6,,3,3,"5467,0",1982,1000000000$,,,0
32,No,,"499,0$",,2,1,Marketing,1,"1396,0",3,0,36,3,2, saLeS EXeCuTiVe ,2,Married,,20497,0,,Yes,13,"3,0",1,,3,"4,0",3,"2,0",3,,1,2,,1991,1000000000$,,,1
27,No,,nan$,,10,3,Marketing,1,"1403,0",4,1,98,2,2, SaleS ExECUTIvE ,4,Married,"5769,0",7100,1,,Yes,11,"3,0",4,"80,0",0,,3,"3,0",6,"2,0",4,4,"5769,0",1996,1000000000$,,,1
27,Yes,travel_rarely,nan$,,-22,4,Life Sciences,1,"1405,0",4,1,51,3,1, rEseARch ScIEnTIst ,3,Single,"2394,0",25681,1,Y,Yes,13,,4,,0,"8,0",2,"3,0",8,,7,7,"2394,0",1996,1000000000$,,,1
37,No,,"1462,0$",,11,3,Medical,1,"1411,0",1,1,94,3,1, labORATory teCHNiCian ,3,Single,"3629,0",19106,4,,No,18,"3,0",1,"80,0",0,"8,0",6,"3,0",3,,0,2,"3629,0",1986,1000000000$,,,True
35,No,travel_frequently,"200,0$",,18,2,Life Sciences,1,"1412,0",3,0,60,3,3, MAnufAcTUrinG dIrEcTOr ,4,,"9362,0",19944,2,Y,No,11,"3,0",3,,0,"10,0",2,"3,0",2,,2,2,"9362,0",1988,1000000000$,,,1
25,No,,"949,0$",,1,3,,1,"1415,0",1,0,81,3,1, LaBORatOrY TeChNICiaN ,4,,"3229,0",4910,4,Y,No,11,"3,0",2,,1,"7,0",2,"2,0",3,,0,2,"3229,0",1998,1000000000$,,,True
30,No,,nan$,,7,4,Marketing,1,"1428,0",4,1,73,3,2, sALES exEcuTIVe ,1,Divorced,,12761,7,,No,14,"3,0",2,"80,0",2,,3,"3,0",3,,0,2,,1993,1000000000$,,,1
36,No,,"329,0$",,16,4,Marketing,1,"1436,0",3,1,98,2,2, SaLEs eXEcUtiVe ,1,,"5647,0",13494,4,,No,13,"3,0",1,"80,0",2,"11,0",3,"2,0",3,,0,2,"5647,0",1987,1000000000$,,,False
25,Yes,travel_rarely,"383,0$",,9,2,,1,"1439,0",1,0,68,2,1, SALEs RePREsentAtIVe ,1,,"4400,0",15182,3,,No,12,"3,0",1,"80,0",0,"6,0",2,"3,0",3,,2,2,"4400,0",1998,1000000000$,,,True
56,No,,"1255,0$",,1,2,Life Sciences,1,"1441,0",1,1,90,3,1, rEsEarcH sCieNTIsT ,1,,"2066,0",10494,2,,,22,"4,0",4,,1,"5,0",3,"4,0",3,,1,0,"2066,0",1967,1000000000$,,,True
41,No,,nan$,,5,5,Medical,1,"1448,0",2,0,90,4,1, rEseaRCh SCIeNtIST ,3,,,5561,2,,,12,"3,0",1,,0,"7,0",5,,4,,0,3,,1982,1000000000$,,,1
31,Yes,travel_frequently,"523,0$", Research & Development ,2,3,Life Sciences,1,"1464,0",2,0,94,3,1, labORAtoRy tEcHNICIAN ,4,,,21081,6,Y,,13,"3,0",3,,1,"7,0",2,"1,0",2,"2,0",2,2,,1992,1000000000$, labORAtoRy tEcHNICIAN  -  Research & Development ,,Yes
48,No,,"1221,0$", Sales ,7,3,Marketing,1,"1466,0",3,0,96,3,2, SAlES exeCutive ,1,Divorced,"5486,0",24795,4,Y,No,11,"3,0",1,,3,,3,"3,0",2,,2,2,"5486,0",1975,1000000000$, SAlES exeCutive  -  Sales ,,0
34,Yes,,"1107,0$",,9,4,,1,"1467,0",1,1,52,3,1, HUMaN RESourcEs ,3,Married,,3072,1,,No,15,"3,0",4,,0,"2,0",0,"3,0",2,,2,2,,1989,1000000000$,,,False
44,No,,"981,0$",,5,3,Life Sciences,1,"1471,0",3,0,90,2,1, LaBoRatORy TECHNICian ,3,Single,"3162,0",7973,3,Y,,14,"3,0",4,"80,0",0,"7,0",5,"3,0",5,,0,3,"3162,0",1979,1000000000$,,,0
49,No,travel_rarely,"1495,0$", Research & Development ,5,4,,1,"1473,0",1,0,96,3,2, hEalthCaRe reprEseNTaTiVe ,3,Married,"6651,0",21534,2,Y,No,14,,2,"80,0",1,"20,0",0,"2,0",3,,1,2,"6651,0",1974,1000000000$, hEalthCaRe reprEseNTaTiVe  -  Research & Development ,,1
44,No,,"1467,0$",,20,3,Life Sciences,1,"1475,0",4,0,49,3,1, rEsEarCH SCIeNtist ,2,,"3420,0",21158,1,Y,,13,"3,0",3,,0,"6,0",3,"2,0",5,,1,3,"3420,0",1979,1000000000$,,,0
28,Yes,,"1496,0$",,1,3,,1,"1486,0",1,0,92,3,1, sAleS represENtATIVE ,3,Married,"2909,0",15747,3,,,15,"3,0",4,,1,"5,0",3,"4,0",3,,1,2,"2909,0",1995,1000000000$,,,False
28,No,travel_frequently,"467,0$",,7,3,Life Sciences,1,"1507,0",3,0,55,3,2, sales exEcutiVe ,1,Single,"4898,0",11827,0,,,14,"3,0",4,,0,"5,0",5,"3,0",4,,1,3,"4898,0",1995,1000000000$,,,True
29,No,travel_frequently,"410,0$",,2,1,Life Sciences,1,"1513,0",4,1,97,3,1, lABoRAToRY tECHNICIaN ,2,,"3180,0",4668,0,,No,13,"3,0",3,,3,,3,"3,0",3,,0,2,"3180,0",1994,1000000000$,,,False
32,No,,"495,0$",,10,3,,1,"1516,0",3,0,64,3,3, maNAgEr ,4,,"11244,0",21072,2,,,25,,2,"80,0",0,"10,0",5,"4,0",5,,0,0,"11244,0",1991,1000000000$,,,True
31,Yes,travel_frequently,"561,0$",,3,3,Life Sciences,1,"1537,0",4,1,33,3,1, reSeaRCh scIEntist ,3,,,4156,1,Y,No,12,"3,0",1,,0,"7,0",2,,7,,7,7,,1992,1000000000$,,,1
40,No,,"1142,0$",,-43,2,Life Sciences,1,"1552,0",4,0,72,3,2, healTHcARE rEPrEseNtatIve ,4,Divorced,"4069,0",8841,3,Y,,18,"3,0",3,,0,"8,0",2,"3,0",2,,2,2,"4069,0",1983,1000000000$,,,False
33,No,,"1242,0$",,8,4,Life Sciences,1,"1560,0",1,0,46,3,2, SAleS eXEcUtiVe ,1,,"6392,0",10589,2,Y,No,13,"3,0",4,,1,,6,"1,0",2,,2,2,"6392,0",1990,1000000000$,,,0
38,Yes,travel_rarely,"903,0$",,2,3,Medical,1,"1573,0",3,0,81,3,2, ManUFaCTuRiNg dIRECTOR ,2,Married,"4855,0",7653,4,,,11,"3,0",1,,2,,2,"3,0",5,,1,4,"4855,0",1985,1000000000$,,,0
48,No,travel_rarely,"1108,0$", Research & Development ,15,4,,1,"1576,0",3,1,65,3,1, reseARCh SCieNTisT ,1,Married,,16530,8,,,12,"3,0",4,,1,,3,"2,0",8,,7,6,,1975,1000000000$, reseARCh SCieNTisT  -  Research & Development ,,True
34,No,,"1351,0$", Research & Development ,1,4,,1,"1580,0",2,0,45,3,2, reSEarcH scIENtISt ,4,,,13008,9,Y,No,17,"3,0",2,,1,,3,"2,0",2,,2,1,,1989,1000000000$, reSEarcH scIENtISt  -  Research & Development ,,1
38,No,travel_rarely,"437,0$",,16,3,Life Sciences,1,"1583,0",2,1,90,3,2, SAlES execUtiVe ,2,Single,,16379,2,Y,No,12,"3,0",2,,0,"8,0",5,"4,0",3,,1,2,,1985,1000000000$,,,False
35,No,travel_rarely,nan$,,10,4,,1,"1587,0",1,1,51,3,2, healthCAre rePReseNTatIVe ,3,Single,,4223,3,,Yes,16,"3,0",3,"80,0",0,,4,"3,0",5,,0,4,,1988,1000000000$,,,True
23,No,,"977,0$",,10,3,,1,"1592,0",4,0,45,4,1, rESEarcH SCIEnTist ,3,Married,,12826,2,,No,16,"3,0",4,,1,"4,0",2,"3,0",2,,2,2,,2000,1000000000$,,,1
36,No,,"1302,0$",,6,4,,1,"1594,0",1,0,80,4,2, laBORaTOrY tEChNiCiAn ,1,,,19711,3,,Yes,13,"3,0",4,,1,"9,0",3,"3,0",3,,0,2,,1987,1000000000$,,,False
32,No,,"634,0$",,5,4,,1,"1607,0",2,1,35,4,1, REsEarch SCIenTiST ,4,Married,"3312,0",18783,3,Y,No,17,"3,0",4,,2,"6,0",3,"3,0",3,,0,2,"3312,0",1991,1000000000$,,,1
21,No,,"546,0$",,-19,1,Medical,1,"1623,0",3,0,97,3,1, reSEArcH sCiENTisT ,4,Single,"3117,0",26009,1,Y,No,18,"3,0",3,,0,,2,,2,,2,2,"3117,0",2002,1000000000$,,,0
40,No,,"448,0$",,16,3,,1,"1641,0",3,1,84,3,3, MANufActURing DIreCtor ,4,,,19948,6,,,15,,4,,0,"18,0",2,"2,0",4,,3,3,,1983,1000000000$,,,1
48,No,travel_frequently,"365,0$",,4,5,,1,"1644,0",3,0,89,2,4, MAnageR ,4,,"15202,0",5602,2,Y,No,25,"4,0",2,"80,0",1,,3,"3,0",2,,2,2,"15202,0",1975,1000000000$,,,1
35,Yes,,"763,0$",,-10,2,Medical,1,"1645,0",1,0,59,1,2, sales eXecUTIvE ,4,,,22098,6,Y,Yes,14,"3,0",4,,2,,2,"2,0",2,,2,2,,1988,1000000000$,,,False
27,No,travel_rarely,"486,0$", Research & Development ,8,3,Medical,1,"1647,0",2,1,86,4,1, reseArCH scIentISt ,3,,,22490,7,,,17,"3,0",1,"80,0",0,"5,0",0,"3,0",3,,0,2,,1996,1000000000$, reseArCH scIentISt  -  Research & Development ,,0
27,No,,"591,0$",,2,3,Medical,1,"1648,0",4,0,87,3,1, ReSeARcH SCIentISt ,4,Single,"2580,0",6297,2,Y,No,13,"3,0",3,,0,,0,"2,0",4,,1,2,"2580,0",1996,1000000000$,,,Yes
36,No,,"711,0$",,5,4,Life Sciences,1,"1651,0",2,1,42,3,3, heAlTHCARe REpRESentAtiVE ,1,Married,,22792,4,,No,12,,3,,2,"9,0",6,"3,0",3,,0,2,,1987,1000000000$,,,Yes
49,No,travel_rarely,"301,0$",,22,4,Other,1,"1655,0",1,1,72,3,4, reseArCh DIrEcToR ,2,Married,,3498,3,,,16,"3,0",2,,2,"27,0",2,"3,0",4,,1,2,,1974,1000000000$,,,True
20,No,travel_rarely,"1141,0$",,-13,3,Medical,1,"1657,0",3,1,31,3,1, SAles repRESEnTaTivE ,3,Single,,13251,1,,,19,"3,0",1,"80,0",0,"2,0",3,"3,0",2,,2,2,,2003,1000000000$,,,True
36,No,non-travel,"894,0$", Research & Development ,1,4,,1,"1662,0",4,1,33,2,2, MANuFaCturiNG dIRECTOR ,3,,"4374,0",15411,0,,,15,"3,0",3,,0,"4,0",6,"3,0",3,,1,2,"4374,0",1987,1000000000$, MANuFaCturiNG dIRECTOR  -  Research & Development ,,1
33,No,travel_rarely,"392,0$",,2,4,,1,"1670,0",4,0,93,3,2, SAleS eXECUTivE ,4,,"5505,0",3921,1,Y,,14,"3,0",3,,2,"6,0",5,"3,0",6,,0,4,"5505,0",1990,1000000000$,,,True
49,No,,nan$,,16,3,Medical,1,"1674,0",4,1,74,3,1, LaBoRAToRY TeCHnIciAN ,1,Divorced,"2587,0",24941,4,Y,,16,"3,0",2,,1,"17,0",2,"2,0",2,,2,2,"2587,0",1974,1000000000$,,,1
36,No,travel_rarely,"1351,0$",,26,4,,1,"1682,0",1,0,80,3,2, heALthCARE RepResentAtIvE ,3,Married,,7419,6,Y,No,14,"3,0",2,"80,0",2,"10,0",2,"2,0",3,,0,2,,1987,1000000000$,,,False
44,No,travel_rarely,"528,0$", Human Resources ,1,3,,1,"1683,0",3,1,44,3,1, HuMan resoUrCes ,4,,,4167,4,Y,Yes,18,"3,0",1,,3,"8,0",2,"3,0",2,,2,2,,1979,1000000000$, HuMan resoUrCes  -  Human Resources ,,False
23,Yes,,"427,0$",,7,3,Life Sciences,1,"1702,0",3,0,99,3,1, sAlEs rEpreSEnTATiVe ,4,Divorced,,25103,1,,Yes,21,"4,0",2,,1,"3,0",2,"3,0",3,,0,2,,2000,1000000000$,,,False
31,No,,"741,0$",,2,4,Life Sciences,1,"1721,0",2,0,69,3,1, LABoraTOry TECHniCiaN ,3,Married,"3477,0",18103,1,,,14,"3,0",4,,1,"6,0",2,"4,0",5,,0,3,"3477,0",1992,1000000000$,,,0
41,No,non-travel,"552,0$", Human Resources ,4,3,Human Resources,1,"1722,0",3,0,60,1,2, huMAn Resources ,2,Married,,20794,6,,No,19,,2,"80,0",1,,4,"3,0",3,,1,2,,1982,1000000000$, huMAn Resources  -  Human Resources ,,False
36,Yes,,"1456,0$",,13,5,Marketing,1,"1733,0",2,0,96,2,2, SAlES EXEcUTivE ,1,,,8658,5,,Yes,13,"3,0",2,,3,"16,0",3,"3,0",2,,2,2,,1987,1000000000$,,,1
23,No,,"160,0$",,4,1,,1,"1735,0",3,1,51,3,1, laboraTory tEcHniciaN ,2,Single,,12862,1,,No,13,"3,0",3,,0,"3,0",3,"1,0",3,"2,0",1,2,,2000,1000000000$,,,0
29,No,,"461,0$",,1,3,,1,"1753,0",4,0,70,4,2, HEaLThcarE RePRESeNtativE ,3,,"6294,0",23060,8,,Yes,12,"3,0",4,,0,"10,0",5,"4,0",3,,0,2,"6294,0",1994,1000000000$,,,False
37,No,travel_rarely,"589,0$", Sales ,9,2,Marketing,1,"1787,0",2,0,46,2,2, Sales EXEcUTiVe ,2,,,8800,1,,No,14,"3,0",1,,2,,2,"3,0",5,,0,3,,1986,1000000000$, Sales EXEcUTiVe  -  Sales ,,False
46,No,,"849,0$",,26,2,Life Sciences,1,"1801,0",2,0,98,2,2, SaLES ExECUTIVe ,2,,,25166,8,,,15,"3,0",3,,0,"6,0",3,"3,0",2,,2,2,,1977,1000000000$,,,False
43,No,non-travel,"343,0$", Research & Development ,9,3,,1,"1813,0",1,0,52,3,1, reSEaRCH scIenTisT ,3,,,24978,4,,No,13,"3,0",3,"80,0",0,,2,"2,0",3,,1,2,,1980,1000000000$, reSEaRCH scIenTisT  -  Research & Development ,,1
28,No,travel_rarely,"1217,0$",,1,3,Medical,1,"1834,0",3,1,67,3,1, rESEARCh scIEntiSt ,1,,"3591,0",12719,1,Y,No,25,"4,0",3,"80,0",1,,3,"3,0",3,,1,2,"3591,0",1995,1000000000$,,,False
38,No,,"723,0$", Sales ,2,4,,1,"1835,0",2,1,77,1,2, sales rEpRESEnTatIve ,4,,"5405,0",4244,2,Y,Yes,20,"4,0",1,,2,"20,0",4,"2,0",4,,0,3,"5405,0",1985,1000000000$, sales rEpRESEnTatIve  -  Sales ,,Yes
58,No,travel_frequently,"1216,0$", Research & Development ,15,4,Life Sciences,1,"1837,0",1,0,87,3,4, reseaRch DIrecTOr ,3,Married,,21624,2,,,14,"3,0",2,,0,"23,0",3,"3,0",2,,2,2,,1965,1000000000$, reseaRch DIrecTOr  -  Research & Development ,,Yes
29,Yes,travel_rarely,"350,0$",,13,3,,1,"1844,0",1,0,56,2,1, hUmAN reSOURCEs ,1,Divorced,,3157,4,,,15,"3,0",4,,3,,3,"3,0",2,,2,0,,1994,1000000000$,,,False
47,No,travel_rarely,"207,0$",,9,4,Life Sciences,1,"1856,0",2,1,64,3,1, LAbORatory teChnIcIan ,3,Single,"2105,0",5411,4,Y,,12,"3,0",3,,0,,2,"3,0",2,,2,0,"2105,0",1976,1000000000$,,,False
28,No,,"280,0$",,1,2,Life Sciences,1,"1858,0",3,0,43,3,1, huMan RESOuRCEs ,4,,,10494,1,Y,,15,"3,0",2,,1,"3,0",2,"3,0",3,,2,2,,1995,1000000000$,,,True
55,No,travel_rarely,"836,0$",,2,4,,1,"1873,0",2,0,98,2,1, RESEArCH ScientIsT ,4,,"2662,0",7975,8,,,20,"4,0",2,"80,0",1,,2,"4,0",5,,0,4,"2662,0",1968,1000000000$,,,0
